Indexcd,Trddt,Clsindex,Retindex
000002,20040428,1684.764,-0.003194
000002,20040429,1656.307,-0.016891
000002,20040430,1673.414,0.010328
000002,20040510,1636.445,-0.022092
000002,20040511,1644.763,0.005083
000002,20040512,1682.204,0.022764
000002,20040513,1675.856,-0.003774
000002,20040514,1639.081,-0.021944
000002,20040517,1615.220,-0.014558
000002,20040518,1631.436,0.010039
000002,20040519,1634.274,0.001740
000002,20040520,1624.567,-0.005940
000002,20040521,1634.283,0.005981
000002,20040524,1625.803,-0.005189
000002,20040525,1591.741,-0.020951
000002,20040526,1598.523,0.004261
000002,20040527,1632.886,0.021497
000002,20040528,1623.997,-0.005444
000002,20040531,1631.656,0.004716
000002,20040601,1656.718,0.015360
000002,20040602,1643.546,-0.007951
000002,20040603,1618.948,-0.014966
000002,20040604,1617.711,-0.000764
000002,20040607,1591.682,-0.016090
000002,20040608,1566.953,-0.015536
000002,20040609,1540.020,-0.017188
000002,20040610,1540.690,0.000435
000002,20040611,1544.818,0.002679
000002,20040614,1511.023,-0.021876
000002,20040615,1537.433,0.017478
000002,20040616,1549.729,0.007998
000002,20040617,1518.327,-0.020263
000002,20040618,1499.593,-0.012339
000002,20040621,1505.826,0.004156
000002,20040622,1523.552,0.011772
000002,20040623,1513.094,-0.006864
000002,20040624,1498.983,-0.009326
000002,20040625,1470.908,-0.018729
000002,20040628,1454.083,-0.011439
000002,20040629,1478.677,0.016914
000002,20040630,1468.841,-0.006652
000002,20040701,1512.786,0.029918
000002,20040702,1512.908,0.000081
000002,20040705,1516.394,0.002304
000002,20040706,1522.513,0.004035
000002,20040707,1509.866,-0.008307
000002,20040708,1511.324,0.000966
000002,20040709,1501.913,-0.006227
000002,20040712,1466.817,-0.023368
000002,20040713,1469.076,0.001540
000002,20040714,1473.606,0.003084
000002,20040715,1492.280,0.012672
000002,20040716,1528.376,0.024188
000002,20040719,1529.879,0.000983
000002,20040720,1519.714,-0.006644
000002,20040721,1519.817,0.000068
000002,20040722,1477.059,-0.028134
000002,20040723,1477.011,-0.000032
000002,20040726,1456.255,-0.014053
000002,20040727,1452.325,-0.002699
000002,20040728,1457.178,0.003342
000002,20040729,1476.683,0.013385
000002,20040730,1454.304,-0.015155
000002,20040802,1440.644,-0.009393
000002,20040803,1433.258,-0.005127
000002,20040804,1473.522,0.028093
000002,20040805,1457.174,-0.011095
000002,20040806,1458.708,0.001053
000002,20040809,1464.545,0.004001
000002,20040810,1469.828,0.003607
000002,20040811,1453.200,-0.011313
000002,20040812,1435.572,-0.012130
000002,20040813,1435.798,0.000157
000002,20040816,1421.307,-0.010093
000002,20040817,1427.426,0.004305
000002,20040818,1425.291,-0.001496
000002,20040819,1405.193,-0.014101
000002,20040820,1408.062,0.002042
000002,20040823,1390.930,-0.012167
000002,20040824,1411.117,0.014513
000002,20040825,1405.974,-0.003645
000002,20040826,1400.386,-0.003974
000002,20040827,1385.768,-0.010439
000002,20040830,1384.379,-0.001002
000002,20040831,1408.130,0.017156
000002,20040901,1386.399,-0.015433
000002,20040902,1393.143,0.004864
000002,20040903,1392.340,-0.000576
000002,20040906,1386.351,-0.004301
000002,20040907,1389.357,0.002168
000002,20040908,1373.449,-0.011450
000002,20040909,1347.151,-0.019147
000002,20040910,1350.257,0.002306
000002,20040913,1322.106,-0.020849
000002,20040914,1364.229,0.031861
000002,20040915,1421.569,0.042031
000002,20040916,1438.445,0.011871
000002,20040917,1484.282,0.031866
000002,20040920,1535.180,0.034291
000002,20040921,1519.682,-0.010095
000002,20040922,1489.869,-0.019618
000002,20040923,1536.819,0.031513
000002,20040924,1506.142,-0.019961
000002,20040927,1497.580,-0.005685
000002,20040928,1506.137,0.005714
000002,20040929,1489.720,-0.010900
000002,20040930,1465.185,-0.016470
000002,20041008,1492.485,0.018632
000002,20041011,1482.327,-0.006806
000002,20041012,1452.293,-0.020261
000002,20041013,1454.903,0.001797
000002,20041014,1398.414,-0.038827
000002,20041015,1395.869,-0.001820
000002,20041018,1400.855,0.003572
000002,20041019,1403.149,0.001638
000002,20041020,1395.811,-0.005230
000002,20041021,1374.696,-0.015127
000002,20041022,1394.610,0.014486
000002,20041025,1375.459,-0.013732
000002,20041026,1389.791,0.010420
000002,20041027,1408.805,0.013681
000002,20041028,1407.736,-0.000759
000002,20041029,1385.668,-0.015676
000002,20041101,1370.463,-0.010973
000002,20041102,1366.418,-0.002952
000002,20041103,1392.756,0.019275
000002,20041104,1369.644,-0.016594
000002,20041105,1370.059,0.000303
000002,20041108,1369.235,-0.000601
000002,20041109,1372.505,0.002388
000002,20041110,1421.757,0.035885
000002,20041111,1414.032,-0.005433
000002,20041112,1419.457,0.003837
000002,20041115,1438.267,0.013252
000002,20041116,1438.626,0.000250
000002,20041117,1423.667,-0.010398
000002,20041118,1436.122,0.008749
000002,20041119,1448.913,0.008907
000002,20041122,1452.108,0.002205
000002,20041123,1439.625,-0.008596
000002,20041124,1426.925,-0.008822
000002,20041125,1426.101,-0.000577
000002,20041126,1424.380,-0.001207
000002,20041129,1404.217,-0.014156
000002,20041130,1407.722,0.002496
000002,20041201,1401.527,-0.004401
000002,20041202,1399.699,-0.001304
000002,20041203,1403.924,0.003019
000002,20041206,1406.511,0.001843
000002,20041207,1389.676,-0.011969
000002,20041208,1392.488,0.002023
000002,20041209,1405.510,0.009352
000002,20041210,1383.281,-0.015816
000002,20041213,1374.939,-0.006031
000002,20041214,1372.773,-0.001575
000002,20041215,1378.540,0.004201
000002,20041216,1370.122,-0.006106
000002,20041217,1354.810,-0.011176
000002,20041220,1339.050,-0.011633
000002,20041221,1338.747,-0.000226
000002,20041222,1372.812,0.025445
000002,20041223,1346.584,-0.019105
000002,20041224,1349.020,0.001809
000002,20041227,1344.009,-0.003715
000002,20041228,1342.604,-0.001045
000002,20041229,1337.725,-0.003634
000002,20041230,1337.156,-0.000425
000002,20041231,1330.185,-0.005213
000002,20050104,1305.053,-0.018894
000002,20050105,1314.377,0.007145
000002,20050106,1300.875,-0.010273
000002,20050107,1306.478,0.004307
000002,20050110,1314.627,0.006237
000002,20050111,1320.038,0.004116
000002,20050112,1319.498,-0.000409
000002,20050113,1318.793,-0.000534
000002,20050114,1307.563,-0.008515
000002,20050117,1276.987,-0.023384
000002,20050118,1286.258,0.007260
000002,20050119,1278.563,-0.005982
000002,20050120,1264.051,-0.011350
000002,20050121,1295.838,0.025147
000002,20050124,1318.125,0.017199
000002,20050125,1316.612,-0.001148
000002,20050126,1303.770,-0.009754
000002,20050127,1286.839,-0.012986
000002,20050128,1273.983,-0.009990
000002,20050131,1251.142,-0.017929
000002,20050201,1261.655,0.008403
000002,20050202,1315.218,0.042455
000002,20050203,1304.408,-0.008219
000002,20050204,1332.441,0.021491
000002,20050216,1342.979,0.007909
000002,20050217,1340.030,-0.002196
000002,20050218,1321.872,-0.013550
000002,20050221,1348.786,0.020361
000002,20050222,1374.548,0.019100
000002,20050223,1374.751,0.000148
000002,20050224,1375.256,0.000367
000002,20050225,1377.600,0.001704
000002,20050228,1370.972,-0.004811
000002,20050301,1368.168,-0.002045
000002,20050302,1351.304,-0.012326
000002,20050303,1358.361,0.005222
000002,20050304,1351.449,-0.005088
000002,20050307,1357.855,0.004740
000002,20050308,1383.676,0.019016
000002,20050309,1381.919,-0.001270
000002,20050310,1349.805,-0.023239
000002,20050311,1353.692,0.002880
000002,20050314,1357.481,0.002799
000002,20050315,1331.820,-0.018903
000002,20050316,1317.504,-0.010749
000002,20050317,1304.684,-0.009731
000002,20050318,1287.863,-0.012893
000002,20050321,1291.735,0.003007
000002,20050322,1266.416,-0.019601
000002,20050323,1260.747,-0.004476
000002,20050324,1267.590,0.005428
000002,20050325,1265.031,-0.002019
000002,20050328,1259.218,-0.004595
000002,20050329,1253.752,-0.004341
000002,20050330,1230.134,-0.018838
000002,20050331,1239.274,0.007430
000002,20050401,1283.711,0.035857
000002,20050404,1261.930,-0.016967
000002,20050405,1250.089,-0.009383
000002,20050406,1274.296,0.019364
000002,20050407,1285.279,0.008619
000002,20050408,1309.536,0.018873
000002,20050411,1301.650,-0.006022
000002,20050412,1279.239,-0.017217
000002,20050413,1309.354,0.023541
000002,20050414,1294.794,-0.011120
000002,20050415,1276.471,-0.014151
000002,20050418,1256.312,-0.015793
000002,20050419,1258.621,0.001838
000002,20050420,1242.029,-0.013183
000002,20050421,1229.824,-0.009827
000002,20050422,1226.327,-0.002843
000002,20050425,1214.650,-0.009522
000002,20050426,1222.360,0.006348
000002,20050427,1205.088,-0.014130
000002,20050428,1226.541,0.017802
000002,20050429,1216.204,-0.008428
000002,20050509,1186.896,-0.024098
000002,20050510,1191.896,0.004213
000002,20050511,1180.101,-0.009896
000002,20050512,1158.725,-0.018114
000002,20050513,1162.543,0.003295
000002,20050516,1149.910,-0.010867
000002,20050517,1154.130,0.003670
000002,20050518,1157.669,0.003066
000002,20050519,1158.171,0.000434
000002,20050520,1153.776,-0.003795
000002,20050523,1124.038,-0.025775
000002,20050524,1127.001,0.002636
000002,20050525,1125.271,-0.001535
000002,20050526,1111.281,-0.012433
000002,20050527,1104.027,-0.006528
000002,20050530,1112.746,0.007897
000002,20050531,1113.292,0.000491
000002,20050601,1090.641,-0.020346
000002,20050602,1066.540,-0.022098
000002,20050603,1063.958,-0.002421
000002,20050606,1085.773,0.020504
000002,20050607,1082.056,-0.003423
000002,20050608,1171.022,0.082219
000002,20050609,1187.394,0.013981
000002,20050610,1163.429,-0.020183
000002,20050613,1161.406,-0.001739
000002,20050614,1147.980,-0.011560
000002,20050615,1126.337,-0.018853
000002,20050616,1140.328,0.012422
000002,20050617,1140.179,-0.000131
000002,20050620,1171.682,0.027630
000002,20050621,1156.712,-0.012777
000002,20050622,1157.350,0.000552
000002,20050623,1148.595,-0.007565
000002,20050624,1157.193,0.007486
000002,20050627,1181.082,0.020644
000002,20050628,1164.278,-0.014228
000002,20050629,1160.491,-0.003253
000002,20050630,1135.123,-0.021860
000002,20050701,1108.456,-0.023493
000002,20050704,1099.833,-0.007779
000002,20050705,1091.077,-0.007961
000002,20050706,1085.347,-0.005252
000002,20050707,1090.669,0.004904
000002,20050708,1069.126,-0.019752
000002,20050711,1062.450,-0.006244
000002,20050712,1098.991,0.034393
000002,20050713,1089.822,-0.008343
000002,20050714,1093.257,0.003152
000002,20050715,1078.839,-0.013188
000002,20050718,1064.776,-0.013035
000002,20050719,1066.922,0.002015
000002,20050720,1073.972,0.006608
000002,20050721,1073.861,-0.000103
000002,20050722,1100.423,0.024735
000002,20050725,1099.452,-0.000882
000002,20050726,1128.116,0.026071
000002,20050727,1145.841,0.015712
000002,20050728,1142.453,-0.002957
000002,20050729,1138.692,-0.003292
000002,20050801,1144.830,0.005390
000002,20050802,1160.458,0.013651
000002,20050803,1164.056,0.003100
000002,20050804,1158.810,-0.004507
000002,20050805,1186.066,0.023521
000002,20050808,1196.725,0.008987
000002,20050809,1211.017,0.011943
000002,20050810,1224.575,0.011196
000002,20050811,1244.000,0.015863
000002,20050812,1227.118,-0.013571
000002,20050815,1247.122,0.016302
000002,20050816,1236.875,-0.008217
000002,20050817,1253.373,0.013338
000002,20050818,1206.288,-0.037567
000002,20050819,1208.556,0.001880
000002,20050822,1217.557,0.007448
000002,20050823,1208.526,-0.007417
000002,20050824,1226.555,0.014918
000002,20050825,1232.142,0.004555
000002,20050826,1231.759,-0.000311
000002,20050829,1213.553,-0.014780
000002,20050830,1205.076,-0.006985
000002,20050831,1222.159,0.014176
000002,20050901,1245.212,0.018863
000002,20050902,1249.304,0.003286
000002,20050905,1256.999,0.006159
000002,20050906,1232.945,-0.019136
000002,20050907,1255.000,0.017888
000002,20050908,1255.161,0.000128
000002,20050909,1250.157,-0.003987
000002,20050912,1248.708,-0.001159
000002,20050913,1268.553,0.015892
000002,20050914,1279.230,0.008417
000002,20050915,1279.245,0.000012
000002,20050916,1274.608,-0.003625
000002,20050919,1282.590,0.006262
000002,20050920,1274.239,-0.006511
000002,20050921,1248.254,-0.020393
000002,20050922,1218.725,-0.023656
000002,20050923,1210.287,-0.006924
000002,20050926,1213.512,0.002665
000002,20050927,1190.511,-0.018954
000002,20050928,1188.965,-0.001299
000002,20050929,1213.855,0.020934
000002,20050930,1214.010,0.000128
000002,20051010,1196.955,-0.014048
000002,20051011,1216.022,0.015930
000002,20051012,1220.809,0.003937
000002,20051013,1211.076,-0.007973
000002,20051014,1197.302,-0.011373
000002,20051017,1188.719,-0.007169
000002,20051018,1199.079,0.008715
000002,20051019,1192.344,-0.005617
000002,20051020,1193.834,0.001250
000002,20051021,1199.542,0.004781
000002,20051024,1199.572,0.000025
000002,20051025,1179.483,-0.016747
000002,20051026,1153.376,-0.022134
000002,20051027,1154.095,0.000623
000002,20051028,1136.268,-0.015447
000002,20051031,1148.882,0.011101
000002,20051101,1145.907,-0.002589
000002,20051102,1161.486,0.013595
000002,20051103,1151.418,-0.008668
000002,20051104,1156.448,0.004369
000002,20051107,1157.086,0.000552
000002,20051108,1166.966,0.008539
000002,20051109,1164.810,-0.001848
000002,20051110,1143.923,-0.017932
000002,20051111,1145.869,0.001701
000002,20051114,1144.238,-0.001423
000002,20051115,1143.059,-0.001030
000002,20051116,1151.965,0.007791
000002,20051117,1151.315,-0.000564
000002,20051118,1174.078,0.019771
000002,20051121,1177.082,0.002559
000002,20051122,1154.597,-0.019102
000002,20051123,1162.125,0.006520
000002,20051124,1170.267,0.007006
000002,20051125,1172.004,0.001484
000002,20051128,1167.697,-0.003675
000002,20051129,1153.071,-0.012526
000002,20051130,1155.493,0.002100
000002,20051201,1154.954,-0.000466
000002,20051202,1150.468,-0.003884
000002,20051205,1134.555,-0.013832
000002,20051206,1143.635,0.008003
000002,20051207,1156.157,0.010949
000002,20051208,1154.851,-0.001130
000002,20051209,1170.806,0.013816
000002,20051212,1173.833,0.002585
000002,20051213,1175.488,0.001410
000002,20051214,1183.392,0.006724
000002,20051215,1181.507,-0.001593
000002,20051216,1185.698,0.003547
000002,20051219,1190.383,0.003951
000002,20051220,1195.253,0.004091
000002,20051221,1189.296,-0.004984
000002,20051222,1193.995,0.003951
000002,20051223,1204.057,0.008427
000002,20051226,1216.609,0.010425
000002,20051227,1213.890,-0.002235
000002,20051228,1216.800,0.002397
000002,20051229,1230.344,0.011131
000002,20051230,1220.929,-0.007652
000002,20060104,1241.893,0.017171
000002,20060105,1258.710,0.013541
000002,20060106,1271.298,0.010001
000002,20060109,1277.394,0.004795
000002,20060110,1282.410,0.003927
000002,20060111,1272.253,-0.007920
000002,20060112,1288.520,0.012786
000002,20060113,1283.089,-0.004215
000002,20060116,1263.593,-0.015195
000002,20060117,1269.394,0.004591
000002,20060118,1294.520,0.019794
000002,20060119,1312.390,0.013804
000002,20060120,1316.220,0.002918
000002,20060123,1316.638,0.000318
000002,20060124,1312.735,-0.002964
000002,20060125,1318.909,0.004703
000002,20060206,1349.033,0.022840
000002,20060207,1342.808,-0.004614
000002,20060208,1351.467,0.006448
000002,20060209,1331.188,-0.015005
000002,20060210,1345.263,0.010573
000002,20060213,1342.178,-0.002293
000002,20060214,1349.218,0.005245
000002,20060215,1362.656,0.009960
000002,20060216,1332.854,-0.021871
000002,20060217,1329.379,-0.002607
000002,20060220,1329.562,0.000138
000002,20060221,1351.496,0.016497
000002,20060222,1347.042,-0.003296
000002,20060223,1351.785,0.003521
000002,20060224,1359.856,0.005971
000002,20060227,1360.599,0.000546
000002,20060228,1362.536,0.001424
000002,20060301,1370.458,0.005814
000002,20060302,1348.490,-0.016030
000002,20060303,1356.397,0.005864
000002,20060306,1351.830,-0.003367
000002,20060307,1321.880,-0.022155
000002,20060308,1311.866,-0.007576
000002,20060309,1306.386,-0.004177
000002,20060310,1306.762,0.000288
000002,20060313,1321.227,0.011069
000002,20060314,1320.661,-0.000428
000002,20060315,1337.189,0.012515
000002,20060316,1336.469,-0.000538
000002,20060317,1331.635,-0.003617
000002,20060320,1351.335,0.014794
000002,20060321,1353.365,0.001502
000002,20060322,1359.814,0.004765
000002,20060323,1365.809,0.004409
000002,20060324,1357.702,-0.005936
000002,20060327,1352.928,-0.003516
000002,20060328,1362.003,0.006708
000002,20060329,1369.022,0.005153
000002,20060330,1357.530,-0.008394
000002,20060331,1361.326,0.002796
000002,20060403,1383.500,0.016289
000002,20060404,1394.179,0.007719
000002,20060405,1404.945,0.007722
000002,20060406,1404.496,-0.000320
000002,20060407,1407.875,0.002406
000002,20060410,1424.763,0.011995
000002,20060411,1428.232,0.002435
000002,20060412,1426.310,-0.001346
000002,20060413,1397.144,-0.020449
000002,20060414,1425.669,0.020417
000002,20060417,1445.916,0.014202
000002,20060418,1452.631,0.004644
000002,20060419,1464.621,0.008254
000002,20060420,1453.380,-0.007675
000002,20060421,1485.930,0.022396
000002,20060424,1478.999,-0.004664
000002,20060425,1468.551,-0.007064
000002,20060426,1487.348,0.012800
000002,20060427,1486.652,-0.000468
000002,20060428,1511.710,0.016855
000002,20060508,1571.559,0.039590
000002,20060509,1607.363,0.022782
000002,20060510,1622.577,0.009465
000002,20060511,1613.603,-0.005531
000002,20060512,1682.736,0.042844
000002,20060515,1747.440,0.038452
000002,20060516,1693.793,-0.030700
000002,20060517,1706.211,0.007331
000002,20060518,1698.243,-0.004670
000002,20060519,1742.933,0.026315
000002,20060522,1741.243,-0.000970
000002,20060523,1685.483,-0.032023
000002,20060524,1670.944,-0.008626
000002,20060525,1671.611,0.000399
000002,20060526,1695.408,0.014236
000002,20060529,1731.942,0.021549
000002,20060530,1741.040,0.005253
000002,20060531,1724.335,-0.009595
000002,20060601,1769.559,0.026227
000002,20060602,1753.997,-0.008794
000002,20060605,1770.397,0.009350
000002,20060606,1764.845,-0.003136
000002,20060607,1670.251,-0.053599
000002,20060608,1672.479,0.001334
000002,20060609,1630.776,-0.024935
000002,20060612,1632.615,0.001128
000002,20060613,1627.849,-0.002919
000002,20060614,1609.627,-0.011194
000002,20060615,1612.230,0.001617
000002,20060616,1654.766,0.026383
000002,20060619,1667.392,0.007630
000002,20060620,1674.105,0.004026
000002,20060621,1680.311,0.003707
000002,20060622,1678.042,-0.001350
000002,20060623,1688.014,0.005943
000002,20060626,1717.087,0.017223
000002,20060627,1723.486,0.003727
000002,20060628,1723.260,-0.000131
000002,20060629,1757.359,0.019787
000002,20060630,1758.062,0.000400
000002,20060703,1784.456,0.015013
000002,20060704,1767.901,-0.009277
000002,20060705,1807.325,0.022300
000002,20060706,1831.308,0.013270
000002,20060707,1819.213,-0.006605
000002,20060710,1823.825,0.002535
000002,20060711,1835.755,0.006541
000002,20060712,1829.440,-0.003440
000002,20060713,1740.918,-0.048387
000002,20060714,1750.851,0.005706
000002,20060717,1769.519,0.010662
000002,20060718,1770.925,0.000795
000002,20060719,1729.691,-0.023284
000002,20060720,1740.091,0.006013
000002,20060721,1750.694,0.006093
000002,20060724,1751.345,0.000372
000002,20060725,1771.805,0.011682
000002,20060726,1773.061,0.000709
000002,20060727,1761.021,-0.006791
000002,20060728,1747.127,-0.007890
000002,20060731,1695.146,-0.029752
000002,20060801,1682.468,-0.007479
000002,20060802,1682.762,0.000175
000002,20060803,1682.831,0.000041
000002,20060804,1650.227,-0.019374
000002,20060807,1626.174,-0.014576
000002,20060808,1661.268,0.021581
000002,20060809,1659.152,-0.001274
000002,20060810,1688.148,0.017476
000002,20060811,1687.990,-0.000094
000002,20060814,1651.036,-0.021892
000002,20060815,1677.413,0.015976
000002,20060816,1699.332,0.013067
000002,20060817,1685.539,-0.008117
000002,20060818,1679.864,-0.003367
000002,20060821,1683.160,0.001962
000002,20060822,1696.033,0.007648
000002,20060823,1695.037,-0.000587
000002,20060824,1706.222,0.006599
000002,20060825,1706.204,-0.000011
000002,20060828,1735.037,0.016899
000002,20060829,1735.679,0.000370
000002,20060830,1740.072,0.002531
000002,20060831,1743.709,0.002090
000002,20060901,1720.546,-0.013284
000002,20060904,1742.605,0.012821
000002,20060905,1749.549,0.003985
000002,20060906,1758.060,0.004865
000002,20060907,1746.580,-0.006530
000002,20060908,1753.747,0.004103
000002,20060911,1761.196,0.004247
000002,20060912,1783.401,0.012608
000002,20060913,1776.854,-0.003671
000002,20060914,1777.117,0.000148
000002,20060915,1810.301,0.018673
000002,20060918,1821.380,0.006120
000002,20060919,1823.922,0.001396
000002,20060920,1820.837,-0.001691
000002,20060921,1829.410,0.004708
000002,20060922,1812.689,-0.009140
000002,20060925,1808.751,-0.002172
000002,20060926,1798.867,-0.005465
000002,20060927,1812.305,0.007470
000002,20060928,1824.464,0.006709
000002,20060929,1840.312,0.008686
000002,20061009,1875.117,0.018913
000002,20061010,1874.962,-0.000083
000002,20061011,1880.584,0.002998
000002,20061012,1868.430,-0.006463
000002,20061013,1874.967,0.003499
000002,20061016,1860.678,-0.007621
000002,20061017,1852.950,-0.004153
000002,20061018,1877.143,0.013056
000002,20061019,1882.557,0.002884
000002,20061020,1880.671,-0.001002
000002,20061023,1848.129,-0.017303
000002,20061024,1896.317,0.026074
000002,20061025,1897.877,0.000823
000002,20061026,1902.143,0.002248
000002,20061027,1898.636,-0.001844
000002,20061030,1901.336,0.001422
000002,20061031,1931.174,0.015693
000002,20061101,1949.817,0.009654
000002,20061102,1945.026,-0.002457
000002,20061103,1960.836,0.008128
000002,20061106,1981.941,0.010763
000002,20061107,1985.327,0.001708
000002,20061108,1961.277,-0.012114
000002,20061109,1992.683,0.016013
000002,20061110,1979.099,-0.006817
000002,20061113,1958.908,-0.010202
000002,20061114,1984.717,0.013175
000002,20061115,2021.086,0.018325
000002,20061116,2041.078,0.009892
000002,20061117,2072.746,0.015515
000002,20061120,2120.662,0.023117
000002,20061121,2141.877,0.010004
000002,20061122,2145.879,0.001868
000002,20061123,2167.832,0.010230
000002,20061124,2155.259,-0.005800
000002,20061127,2151.157,-0.001903
000002,20061128,2142.304,-0.004115
000002,20061129,2158.426,0.007526
000002,20061130,2206.090,0.022083
000002,20061201,2208.928,0.001286
000002,20061204,2271.804,0.028464
000002,20061205,2283.885,0.005318
000002,20061206,2266.310,-0.007695
000002,20061207,2266.730,0.000185
000002,20061208,2200.541,-0.029200
000002,20061211,2292.037,0.041579
000002,20061212,2332.734,0.017756
000002,20061213,2337.549,0.002064
000002,20061214,2364.375,0.011476
000002,20061215,2390.420,0.011016
000002,20061218,2452.113,0.025808
000002,20061219,2485.789,0.013733
000002,20061220,2495.313,0.003831
000002,20061221,2463.339,-0.012814
000002,20061222,2464.205,0.000352
000002,20061225,2561.655,0.039546
000002,20061226,2608.194,0.018168
000002,20061227,2667.925,0.022901
000002,20061228,2701.092,0.012432
000002,20061229,2815.132,0.042220
000002,20070104,2857.581,0.015079
000002,20070105,2778.458,-0.027689
000002,20070108,2847.601,0.024885
000002,20070109,2953.923,0.037337
000002,20070110,2972.316,0.006227
000002,20070111,2912.010,-0.020289
000002,20070112,2803.058,-0.037415
000002,20070115,2935.539,0.047263
000002,20070116,2963.864,0.009649
000002,20070117,2920.080,-0.014773
000002,20070118,2896.343,-0.008129
000002,20070119,2974.877,0.027115
000002,20070122,3080.745,0.035587
000002,20070123,3097.565,0.005460
000002,20070124,3125.381,0.008980
000002,20070125,3001.896,-0.039510
000002,20070126,3028.361,0.008816
000002,20070129,3094.314,0.021778
000002,20070130,3079.244,-0.004870
000002,20070131,2927.825,-0.049174
000002,20070201,2926.772,-0.000360
000002,20070202,2808.338,-0.040466
000002,20070205,2744.041,-0.022895
000002,20070206,2809.244,0.023762
000002,20070207,2851.988,0.015215
000002,20070208,2874.413,0.007863
000002,20070209,2866.649,-0.002701
000002,20070212,2947.496,0.028203
000002,20070213,2973.430,0.008799
000002,20070214,3050.401,0.025886
000002,20070215,3142.940,0.030337
000002,20070216,3148.790,0.001861
000002,20070226,3193.197,0.014103
000002,20070227,2910.761,-0.088449
000002,20070228,3025.751,0.039505
000002,20070301,2937.764,-0.029079
000002,20070302,2973.959,0.012321
000002,20070305,2926.600,-0.015925
000002,20070306,2984.440,0.019764
000002,20070307,3043.167,0.019678
000002,20070308,3076.241,0.010868
000002,20070309,3087.015,0.003502
000002,20070312,3104.681,0.005723
000002,20070313,3115.039,0.003336
000002,20070314,3053.584,-0.019728
000002,20070315,3101.242,0.015607
000002,20070316,3079.089,-0.007143
000002,20070319,3167.715,0.028783
000002,20070320,3186.038,0.005784
000002,20070321,3212.417,0.008280
000002,20070322,3227.022,0.004546
000002,20070323,3230.271,0.001007
000002,20070326,3281.442,0.015841
000002,20070327,3298.341,0.005150
000002,20070328,3334.572,0.010985
000002,20070329,3360.822,0.007872
000002,20070330,3346.349,-0.004306
000002,20070402,3418.728,0.021629
000002,20070403,3459.461,0.011915
000002,20070404,3459.509,0.000014
000002,20070405,3488.361,0.008340
000002,20070406,3492.955,0.001317
000002,20070409,3572.409,0.022747
000002,20070410,3620.301,0.013406
000002,20070411,3674.365,0.014934
000002,20070412,3712.221,0.010303
000002,20070413,3698.454,-0.003709
000002,20070416,3780.605,0.022212
000002,20070417,3796.367,0.004169
000002,20070418,3796.685,0.000084
000002,20070419,3624.896,-0.045247
000002,20070420,3766.837,0.039157
000002,20070423,3899.954,0.035339
000002,20070424,3910.389,0.002676
000002,20070425,3934.956,0.006282
000002,20070426,3975.684,0.010350
000002,20070427,3950.844,-0.006248
000002,20070430,4035.086,0.021323
000002,20070508,4147.463,0.027850
000002,20070509,4212.038,0.015570
000002,20070510,4249.717,0.008946
000002,20070511,4218.728,-0.007292
000002,20070514,4241.437,0.005383
000002,20070515,4086.451,-0.036541
000002,20070516,4175.872,0.021882
000002,20070517,4238.419,0.014978
000002,20070518,4218.915,-0.004602
000002,20070521,4262.697,0.010378
000002,20070522,4306.117,0.010186
000002,20070523,4375.183,0.016039
000002,20070524,4354.441,-0.004741
000002,20070525,4381.566,0.006229
000002,20070528,4476.671,0.021706
000002,20070529,4544.478,0.015147
000002,20070530,4250.002,-0.064799
000002,20070531,4309.972,0.014111
000002,20070601,4197.083,-0.026193
000002,20070604,3850.379,-0.082606
000002,20070605,3949.891,0.025845
000002,20070606,3959.638,0.002468
000002,20070607,4080.273,0.030466
000002,20070608,4103.754,0.005755
000002,20070611,4191.102,0.021285
000002,20070612,4271.161,0.019102
000002,20070613,4379.756,0.025425
000002,20070614,4315.709,-0.014623
000002,20070615,4334.585,0.004374
000002,20070618,4461.616,0.029306
000002,20070619,4478.699,0.003829
000002,20070620,4385.972,-0.020704
000002,20070621,4439.112,0.012116
000002,20070622,4293.712,-0.032754
000002,20070625,4136.612,-0.036588
000002,20070626,4169.011,0.007832
000002,20070627,4280.413,0.026721
000002,20070628,4108.220,-0.040228
000002,20070629,4009.968,-0.023916
000002,20070702,4027.059,0.004262
000002,20070703,4093.339,0.016459
000002,20070704,4005.195,-0.021534
000002,20070705,3794.376,-0.052636
000002,20070706,3968.129,0.045792
000002,20070709,4074.953,0.026920
000002,20070710,4043.636,-0.007685
000002,20070711,4057.026,0.003311
000002,20070712,4107.825,0.012521
000002,20070713,4106.209,-0.000393
000002,20070716,4009.544,-0.023541
000002,20070717,4087.514,0.019446
000002,20070718,4123.316,0.008759
000002,20070719,4105.074,-0.004424
000002,20070720,4258.093,0.037276
000002,20070723,4419.950,0.038012
000002,20070724,4416.836,-0.000705
000002,20070725,4535.757,0.026924
000002,20070726,4558.540,0.005023
000002,20070727,4557.430,-0.000243
000002,20070730,4657.854,0.022035
000002,20070731,4689.085,0.006705
000002,20070801,4510.779,-0.038026
000002,20070802,4623.046,0.024889
000002,20070803,4784.387,0.034899
000002,20070806,4855.644,0.014894
000002,20070807,4880.176,0.005052
000002,20070808,4893.579,0.002746
000002,20070809,4989.186,0.019537
000002,20070810,4984.512,-0.000937
000002,20070813,5060.189,0.015182
000002,20070814,5114.340,0.010701
000002,20070815,5111.554,-0.000545
